"","hh_id","e1","c136__1","c136__2","c136__3","e_start","index_random_2","index_random_3","random_percentage_3","e_2","solar_system","solar_full_price","solar_price","e_amount","e_3","e_3b","e_3b_oth","e_4","e_4b","e_4b_oth","e_5","e_5b","e_5b_oth","e_6","e_7","e_7_oth","elc_aggr_tier","locality"
"3460",12006508903202,"Yes","No","No","No","2017-11-17T04:01:14-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","Yes",NA,"",NA,NA,"",NA,NA,"","Tier 3",1
"3461",12006508903301,"Yes","No","No","No","2017-11-17T05:03:12-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 3",1
"3462",12006508903704,"Yes","No","No","No","2017-11-17T06:46:43-05:00",1,2,1,2,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 4",1
"3463",12006508908202,"Yes","No","No","No","2017-11-17T06:51:02-05:00",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 4",1
"3464",12006508908203,"Yes","No","No","No","2017-11-17T07:35:18-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 4",1
"3465",12007506160101,"Yes","No","No","No","2017-11-21T05:26:06-05:00",1,0,0.33,1,"Tier 2",1e+05,33000,33000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 3",0
"3466",12007506160102,"Yes","No","No","No","2017-11-21T10:43:35Z",1,2,1,2,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","Yes",NA,"",NA,NA,"",NA,NA,"","Tier 2",0
"3467",12007506160103,"Yes","No","No","No","2017-11-21T10:42:38Z",1,0,0.33,2,"Tier 2",1e+05,33000,33000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 2",0
"3468",12007506160201,"Yes","No","No","No","2017-11-21T11:56:50Z",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 2",0
"3469",12007506160304,"Yes","No","No","No","2017-11-21T13:21:47Z",0,2,1,2,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"","Tier 2",0
"3470",12007506160401,"Yes","No","No","No","2017-11-21T13:04:09Z",1,2,1,2,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"",NA,NA,"","Tier 3",0
"3471",12007506160402,"Yes","No","No","No","2017-11-21T14:22:31Z",1,2,1,2,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","I am satisfied with my current electricity/energy source","",NA,NA,"","Tier 2",0
"3472",12007506160501,"Yes","No","No","No","2017-11-21T09:26:47-05:00",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 3",0
"3473",12007506160601,"Yes","No","No","No","2017-11-21T05:22:33-05:00",1,0,0.33,1,"Tier 2",1e+05,33000,33000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 3",0
"3474",12007506160701,"Yes","No","No","No","2017-11-21T05:47:24-05:00",1,0,0.33,1,"Tier 2",1e+05,33000,33000,"No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"",NA,NA,"","Tier 2",0
"3475",12007506161301,"Yes","No","No","No","2017-11-21T08:16:40-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 1",0
"3476",12007506161401,"Yes","No","No","No","2017-11-21T07:27:35-05:00",0,2,1,2,"Tier 1",9000,9000,9000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 1",0
"3477",12007506161702,"Yes","No","No","No","2017-11-21T08:09:20-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 3",0
"3478",12007506161901,"Yes","No","No","No","2017-11-21T09:24:09-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Maintenance/servicing of device is not available","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 3",0
"3479",12009512740102,"Yes","No","No","No","2017-11-15T05:22:22-05:00",0,0,0.33,1,"Tier 1",9000,2970,2970,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 2",0
"3480",12009512740401,"No","No","No","No","2017-11-15T09:51:36Z",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",0
"3481",12009512740403,"No","No","No","No","2017-11-15T12:15:18Z",1,0,0.33,1,"Tier 2",1e+05,33000,33000,"No","Other, specify","I don't need any of then","No","Other, specify","I don't need any of them","No","Other, specify","No I don't need any of them","No","Other, specify","No I don't need any of them","Tier 0",0
"3482",12009512740404,"No","No","No","No","2017-11-15T04:49:31-05:00",1,2,1,2,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",0
"3483",12009512740405,"No","No","No","No","2017-11-15T11:01:57Z",0,2,1,1,"Tier 1",9000,9000,9000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",0
"3484",12009512740407,"No","No","No","No","2017-11-15T09:56:44Z",0,2,1,1,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"","Tier 0",0
"3485",12009512740409,"No","No","No","No","2017-11-15T12:02:12Z",0,1,0.66,1,"Tier 1",9000,5940,5940,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",0
"3486",12009512740502,"No","No","No","No","2017-11-15T06:45:07-05:00",1,2,1,3,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",0
"3487",12009512740602,"No","No","No","No","2017-11-15T09:41:00-05:00",0,0,0.33,3,"Tier 1",9000,2970,2970,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","I am satisfied with my current electricity/energy source","","Tier 0",0
"3488",12009512741105,"No","No","No","No","2017-11-15T06:43:03-05:00",0,1,0.66,1,"Tier 1",9000,5940,5940,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","I am satisfied with my current electricity/energy source","",NA,NA,"","Tier 0",0
"3489",12009512741404,"Yes","No",NA,NA,"2017-11-15T14:03:25Z",1,0,0.33,1,"Tier 2",1e+05,33000,33000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 3",0
"3490",12009512741503,"No","No","No","No","2017-11-16T09:40:54Z",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",0
"3491",12009512741604,"Yes","No","No","No","2017-11-16T12:49:46Z",1,2,1,2,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 4",0
"3492",12009512741605,"Yes","No","No","No","2017-11-16T13:50:25Z",0,1,0.66,1,"Tier 1",9000,5940,5940,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 4",0
"3493",12012507760601,"No","No","No","No","2017-11-29T06:49:38-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",0
"3494",12012507760602,"No","No","No","No","2017-11-29T08:34:49-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",0
"3495",12012507760902,"No","No","No","No","2017-11-29T08:32:26-05:00",1,0,0.33,1,"Tier 2",1e+05,33000,33000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",0
"3496",12012507761603,"No","No","No","No","2017-11-29T06:51:07-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",0
"3497",12012507761607,"No","No","No","No","2017-11-29T10:50:04Z",0,1,0.66,1,"Tier 1",9000,5940,5940,"No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"",NA,NA,"","Tier 0",0
"3498",12012507761701,"No","No","No","No","2017-11-29T11:51:05Z",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Maintenance/servicing of device is not available","","Tier 0",0
"3499",12012507761702,"No","No","No","No","2017-11-29T13:32:55Z",0,2,1,1,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",0
"3500",12012507761804,"No","No","No","No","2017-11-29T15:25:08Z",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",0
"3501",12012507761806,"No","No","No","No","2017-11-29T09:14:05Z",0,1,0.66,1,"Tier 1",9000,5940,5940,"No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"",NA,NA,"","Tier 0",0
"3502",12012507761901,"No","No","No","No","2017-11-28T06:48:35-05:00",0,1,0.66,2,"Tier 1",9000,5940,5940,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",0
"3503",12012507761903,"No","No","No","No","2017-11-28T08:15:13-05:00",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",0
"3504",12012507762007,"No","No","No","No","2017-11-28T08:51:41-05:00",1,0,0.33,1,"Tier 2",1e+05,33000,33000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",0
"3505",12012507762111,"No","No","No","No","2017-11-29T12:16:05Z",0,1,0.66,1,"Tier 1",9000,5940,5940,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"","Tier 0",0
"3506",12012507762123,"No","No","No","No","2017-11-29T10:24:28-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",0
"3507",12013503860101,"Yes","No","No","No","2017-11-30T06:09:20-05:00",0,2,1,2,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"","Tier 2",1
"3508",12013503860102,"Yes","No","No","No","2017-11-30T11:32:33Z",1,0,0.33,2,"Tier 2",1e+05,33000,33000,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 2",1
"3509",12013503860106,"Yes","No","No","No","2017-11-30T12:29:55Z",0,0,0.33,2,"Tier 1",9000,2970,2970,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 1",1
"3510",12013503860111,"Yes","No","No","No","2017-11-30T06:35:07-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 4",1
"3511",12013503860114,"Yes","No","No","No","2017-11-30T07:15:03-05:00",1,0,0.33,1,"Tier 2",1e+05,33000,33000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 2",1
"3512",12013503860501,"Yes","No","No","No","2017-12-01T04:13:40-05:00",0,0,0.33,2,"Tier 1",9000,2970,2970,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 2",1
"3513",12013503860801,"Yes","No","No","No","2017-11-30T09:24:45-05:00",1,2,1,2,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"",NA,NA,"","Tier 2",1
"3514",12013503862301,"Yes","No","No","No","2017-12-01T09:37:06Z",0,2,1,2,"Tier 1",9000,9000,9000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 2",1
"3515",12013503862307,"Yes","No","No","No","2017-11-30T11:47:08Z",0,2,1,2,"Tier 1",9000,9000,9000,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 3",1
"3516",12013503862308,"Yes","No","No","No","2017-11-30T12:52:41Z",1,0,0.33,2,"Tier 2",1e+05,33000,33000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 3",1
"3517",12013503862309,"Yes","No","No","No","2017-12-01T09:56:01Z",1,2,1,2,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 3",1
"3518",12013503862313,"Yes","No","No","No","2017-11-30T06:37:19-05:00",0,0,0.33,1,"Tier 1",9000,2970,2970,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 3",1
"3519",12013503862315,"Yes","No","No","No","2017-12-01T04:33:18-05:00",0,0,0.33,1,"Tier 1",9000,2970,2970,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 3",1
"3520",12013503862503,"Yes","No","No","No","2017-11-30T07:41:24-05:00",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 3",1
"3521",12013508040302,"No","No","No","No","2017-11-30T06:38:15",0,2,1,1,"Tier 1",9000,9000,9000,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",0
"3522",12013508040401,"No","No","No","No","2017-11-30T06:17:14-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",0
"3523",12013508040501,"No","No","No","No","2017-11-30T06:11:26",0,2,1,1,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Maintenance/servicing of device is not available","","No","Maintenance/servicing of device is not available","","Tier 0",0
"3524",12013508040601,"No","No","No","No","2017-11-30T09:35:54-05:00",0,1,0.66,1,"Tier 1",9000,5940,5940,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",0
"3525",12013508040701,"No","No","No","No","2017-11-30T07:51:19",1,0,0.33,1,"Tier 2",1e+05,33000,33000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",0
"3526",12013508040802,"No","No","No","No","2017-11-30T06:53:38-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",0
"3527",12013508040805,"No","No","No","No","2017-11-30T07:33:15-05:00",0,0,0.33,1,"Tier 1",9000,2970,2970,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",0
"3528",12013508041002,"No","No","No","No","2017-11-30T12:20:05Z",1,0,0.33,1,"Tier 2",1e+05,33000,33000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"","Tier 0",0
"3529",12013508041103,"No","No","No","No","2017-11-30T10:54:10Z",0,1,0.66,1,"Tier 1",9000,5940,5940,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Maintenance/servicing of device is not available","","No","Maintenance/servicing of device is not available","","Tier 0",0
"3530",12013508041204,"No","No","No","No","2017-11-30T09:39:03Z",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"","Tier 0",0
"3531",12013508041207,"No","No","No","No","2017-11-30T12:52:03Z",0,0,0.33,1,"Tier 1",9000,2970,2970,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",0
"3532",12013508041302,"No","No","No","No","2017-11-30T11:30:17Z",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",0
"3533",12013508041403,"No","No","No","No","2017-12-01T11:45:18",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 0",0
"3534",12013508041601,"No","No","No","No","2017-11-30T08:00:56-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","I am satisfied with my current electricity/energy source","",NA,NA,"",NA,NA,"",NA,NA,"","Tier 0",0
"3535",12014501640402,"Yes","No","No","No","2017-12-04T06:36:06",0,0,0.33,1,"Tier 1",9000,2970,2970,"No","Cannot afford the payment","","Yes",NA,"",NA,NA,"",NA,NA,"","Tier 3",1
"3536",12014501640501,"Yes","No","No","No","2017-12-03T08:42:02-05:00",0,1,0.66,1,"Tier 1",9000,5940,5940,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 3",1
"3537",12014501640701,"Yes","No","No","No","2017-12-03T08:03:06-05:00",0,1,0.66,1,"Tier 1",9000,5940,5940,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 3",1
"3538",12014501641401,"Yes","No","No","No","2017-12-03T06:37:48-05:00",0,2,1,1,"Tier 1",9000,9000,9000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 3",1
"3539",12014501641501,"Yes","No","No","No","2017-12-04T10:45:44",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 2",1
"3540",12014501641601,"Yes","No","No","No","2017-12-03T09:50:45Z",1,2,1,2,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"","Tier 3",1
"3541",12014501642801,"Yes","No","No","No","2017-12-04T09:25:11",0,1,0.66,1,"Tier 1",9000,5940,5940,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","I am satisfied with my current electricity/energy source","",NA,NA,"","Tier 2",1
"3542",12014501642902,"Yes","No","No","No","2017-12-03T07:07:34-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 2",1
"3543",12014501643101,"Yes","No","No","No","2017-12-03T11:15:07-05:00",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"","Tier 4",1
"3544",12014501643102,"Yes","No","No","No","2017-12-03T13:11:05Z",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"No","Cannot afford the payment","","No","Cannot afford the payment","","Yes",NA,"",NA,NA,"","Tier 3",1
"3545",12014501643301,"Yes","No","No","No","2017-12-03T11:34:15Z",1,2,1,1,"Tier 2",1e+05,1e+05,1e+05,"No","Cannot afford the payment","","Yes",NA,"",NA,NA,"",NA,NA,"","Tier 2",1
"3546",12014501643303,"Yes","No","No","No","2017-12-03T10:52:56",1,1,0.66,1,"Tier 2",1e+05,66000,66000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 3",1
"3547",12014501643501,"Yes","No","No","No","2017-12-03T13:15:14",0,1,0.66,1,"Tier 1",9000,5940,5940,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","I am satisfied with my current electricity/energy source","",NA,NA,"","Tier 2",1
"3548",12014501643601,"Yes","No","No","No","2017-12-03T15:30:44",0,2,1,1,"Tier 1",9000,9000,9000,"No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","No","Cannot afford the payment","","Tier 3",1
