"","hh_id","c1","c2","c3","c4","c4_oth","c5","c6","c7","c8","c9","c10","c11","c12","c12_oth","c_13","c_13oth","c_14","c15","c16","c17","c18","c19","c19_oth","c_20","c_21","c_22","c_23","c_24","c_27","c_25","c_26__1","c_26__2","c_26__3","c_26__4","c_26__5","c_26__6","c_26__7","c_26__8","c_26__9","c_26__10","c_26__11","c_26__12","c_26__888","c_28a","c_29a","c_30a","c_31a","c32a_hours","c32a_min","c_28b","c_29b","c_30b","c_31b","c32b_hours","c32b_min","c_33","c33oth","c_34","c34_oth","c_35","c35_oth","c_36","c_37","c_38","c39_a","c39_b","c40","c41","c42","c42_oth","elc_aggr_tier"
"2741",11001506941801,1,"Yes",NA,NA,"",NA,NA,20,111,NA,NA,NA,"Neighbor","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent does not have an energy bill",NA,NA,6,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,21,140,0,10,3,10,14,98,0,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"Yes","Low/high voltage problems or voltage fluctuations","Unpredictable interruptions","Yes","No",NA,"","Tier 3"
"2742",11001506942001,1,"Yes",NA,NA,"",NA,NA,10,111,NA,NA,NA,"Community/village/municipality","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent does not have an energy bill",NA,NA,500,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,4,15,14,70,0,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"No","Supply shortage/not enough hours of electricity","Unpredictable interruptions","Yes","No",NA,"","Tier 3"
"2743",11001506942202,1,"Yes",NA,NA,"",NA,NA,10,111,NA,NA,NA,"Relative","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent does not have an energy bill",NA,NA,200,"No","No",0,0,0,0,0,0,1,1,1,1,0,0,0,18,4,18,14,126,5,22,4,22,7,154,10,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"No","Low/high voltage problems or voltage fluctuations",NA,"Yes","No",NA,"","Tier 4"
"2744",11001506942501,1,"Yes",NA,NA,"",NA,NA,6,111,NA,NA,NA,"Neighbor","","Monthly","","No",NA,NA,NA,NA,"Pay based on lights and appliances used","","Cash","Respondent does not have an energy bill",NA,NA,200,"No","No",0,0,0,0,0,0,0,1,1,0,0,0,0,5,3,5,49,133,15,23,4,23,4,7,10,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Talk to community representative","","No-one: we wait until power returns",NA,"No","No problems",NA,"Yes","No",NA,"","Tier 4"
"2745",11001506942702,1,"Yes",NA,NA,"",NA,NA,10,3000,8000,0,0,"Neighbor","","Monthly","","No",NA,NA,NA,NA,"Pay based on lights and appliances used","","Cash","Respondent does not have an energy bill",NA,NA,500,"No","No",0,0,0,0,0,0,1,1,1,0,0,0,0,4,2,4,35,140,30,23,4,23,9,161,8,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Talk to community representative","","Someone not from power company",90,"No","Low/high voltage problems or voltage fluctuations",NA,"Yes","No",NA,"","Tier 4"
"2746",11001506943001,2,"Yes",NA,NA,"",NA,NA,8,111,NA,NA,NA,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent does not have an energy bill",NA,NA,500,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,24,147,40,12,3,12,21,84,20,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"No","Supply shortage/not enough hours of electricity","Unpredictable interruptions","No","No",NA,"","Tier 3"
"2747",11001506943101,2,"Yes",NA,NA,"",NA,NA,27,111,NA,NA,NA,"Community/village/municipality","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent does not have an energy bill",NA,NA,500,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,35,157,40,20,4,20,14,28,30,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"No","No problems",NA,"No","No",NA,"","Tier 4"
"2748",11001506943701,1,"Yes",NA,NA,"",NA,NA,20,888,NA,NA,NA,"Neighbor","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent does not have an energy bill",NA,NA,6,"No","No",0,0,0,0,0,0,1,1,1,0,0,0,0,4,2,4,14,140,0,15,4,15,7,63,0,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Talk to community representative","","No-one: we wait until power returns",NA,"No","Low/high voltage problems or voltage fluctuations","Unpredictable interruptions","Yes","No",NA,"","Tier 3"
"2749",11002502200301,1,"No",0,"Cost of initial connection is too expensive","","Yes","Up to 6 months",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"2750",11002502201101,1,"Yes",NA,NA,"",NA,NA,24,111,NA,NA,NA,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Pay based on lights and appliances used","","Cash","Respondent has energy bill and shows it",2500,102,NA,"Yes, sometimes","No",0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,168,24,5,1,5,42,133,5,"Kerosene/ paraffin lamp","","No back-up source","","Call a local technician/local electrician/NEPA","","Someone not from power company",10,"No","Supply shortage/not enough hours of electricity","Low/high voltage problems or voltage fluctuations","Yes","No",NA,"","Tier 1"
"2751",11002502201501,1,"Yes",NA,NA,"",NA,NA,2,111,NA,NA,NA,"Landlord","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent does not have an energy bill",NA,NA,400,"No","No",0,0,0,0,0,0,0,1,1,1,1,0,0,4,2,4,7,140,0,8,3,8,5,112,0,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","Local mini grid connection (e.g Rural electrification grid)","","Other, specify","landlord","The power company",0,"No","No problems",NA,"Yes","No",NA,"","Tier 3"
"2752",11002502201503,2,"Yes",NA,NA,"",NA,NA,3,111,NA,NA,NA,"Landlord","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent does not have an energy bill",NA,NA,400,"No","No",0,0,0,0,0,0,0,1,1,1,1,0,0,4,2,4,7,140,0,8,3,8,5,112,0,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Other, specify","landlord","Someone not from power company",3,"No","Supply shortage/not enough hours of electricity",NA,"No","No",NA,"","Tier 3"
"2753",11002502203501,1,"Yes",NA,NA,"",NA,NA,2,111,NA,NA,NA,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Utility (DISCO) estimates consumption","","Cash","Respondent does not have an energy bill",NA,NA,600,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,4,28,140,0,6,2,6,21,126,0,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"No","Supply shortage/not enough hours of electricity","Low/high voltage problems or voltage fluctuations","Yes","No",NA,"","Tier 2"
"2754",11002502205201,2,"Yes",NA,NA,"",NA,NA,4,111,NA,NA,NA,"Neighbor","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent does not have an energy bill",NA,NA,500,"No","No",1,1,0,0,0,0,0,1,1,0,0,0,0,4,3,3,7,140,0,8,4,5,5,112,0,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","No system to request repairs/file complaint","","No-one: we wait until power returns",NA,"No","No problems",NA,"No","No",NA,"","Tier 3"
"2755",11002502206301,2,"Yes",NA,NA,"",NA,NA,4,111,NA,NA,NA,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent has energy bill but refuses to show it or could not locate it",NA,NA,3000,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,3,1,14,84,0,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"No","No problems",NA,"Yes","No",NA,"","Tier 3"
"2756",11002502206303,3,"Yes",NA,NA,"",NA,NA,22,111,NA,NA,NA,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent does not have an energy bill",NA,NA,2400,"No","No",1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,161,161,0,5,1,5,42,133,5,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","Someone not from power company",2,"Yes","Maintenance/service problems","High cost of electricity","No","No",NA,"","Tier 1"
"2757",11002502206701,1,"Yes",NA,NA,"",NA,NA,10,111,NA,NA,NA,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent does not have an energy bill",NA,NA,1000,"No","No",0,0,0,0,0,1,1,1,0,0,0,0,0,5,3,5,21,133,30,8,3,8,14,112,0,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"No","Supply shortage/not enough hours of electricity","Unpredictable interruptions","Yes","No",NA,"","Tier 3"
"2758",11002502206801,1,"Yes",NA,NA,"",NA,NA,5,111,NA,NA,NA,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent does not have an energy bill",NA,NA,700,"Yes, sometimes","No",0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,14,161,5,5,1,5,42,144,0,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","Someone not from power company",5,"No","Low/high voltage problems or voltage fluctuations","High cost of electricity","Yes","No",NA,"","Tier 1"
"2759",11002502206802,1,"Yes",NA,NA,"",NA,NA,7,111,NA,NA,NA,"Neighbor","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent does not have an energy bill",NA,NA,500,"No","No",1,1,0,0,0,0,0,0,0,0,0,0,0,5,2,3,14,133,0,7,4,5,7,119,0,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","No system to request repairs/file complaint","","No-one: we wait until power returns",NA,"Yes","Low/high voltage problems or voltage fluctuations",NA,"Yes","No",NA,"","Tier 2"
"2760",11002502207101,1,"Yes",NA,NA,"",NA,NA,10,111,NA,NA,NA,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent has energy bill and shows it",2000,49,NA,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,3,14,21,70,40,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","The power company",0,"No","No problems",NA,"No","No",NA,"","Tier 3"
"2761",11002502208501,2,"Yes",NA,NA,"",NA,NA,8,111,NA,NA,NA,"Energy company (NEPA/PHCN)","","Monthly","","Yes",80,"No","No",NA,NA,"","Cash","Respondent has energy bill but refuses to show it or could not locate it",NA,NA,4000,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,3,6,14,84,0,"Electric generator","","No back-up source","","Call a local technician/local electrician/NEPA","","Someone not from power company",0,"No","No problems",NA,"Yes","No",NA,"","Tier 3"
"2762",11002502208502,1,"Yes",NA,NA,"",NA,NA,10,111,NA,NA,NA,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Utility (DISCO) estimates consumption","","Cash","Respondent has energy bill but refuses to show it or could not locate it",NA,NA,2500,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,28,196,0,6,3,6,21,147,0,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"No","Supply shortage/not enough hours of electricity",NA,"Yes","No",NA,"","Tier 2"
"2763",11004510760401,1,"Yes",NA,NA,"",NA,NA,17,111,NA,NA,NA,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent does not have an energy bill",NA,NA,100,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,2,12,56,70,0,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","Someone not from power company",46,"No","Unpredictable interruptions",NA,"No","No",NA,"","Tier 2"
"2764",11004510760901,1,"Yes",NA,NA,"",NA,NA,20,111,NA,NA,NA,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent does not have an energy bill",NA,NA,100,"No","No",0,0,0,0,0,0,1,1,1,1,0,0,0,6,2,4,32,126,0,18,4,14,15,41,3,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","Someone not from power company",45,"No","Unpredictable interruptions",NA,"Yes","No",NA,"","Tier 3"
"2765",11004510761803,1,"Yes",NA,NA,"",NA,NA,18,111,NA,NA,NA,"No one/received for free","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,0,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,3,11,38,70,0,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","Someone not from power company",38,"No","Unpredictable interruptions",NA,"No","No",NA,"","Tier 3"
"2766",11004510761901,1,"No",1,"Other, specify","Electric wire was burnt","Yes","Up to 6 months",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"2767",11004510761902,1,"Yes",NA,NA,"",NA,NA,15,5000,17000,0,0,"Community/village/municipality","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent does not have an energy bill",NA,NA,1000,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,4,15,21,108,0,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"Yes","Supply shortage/not enough hours of electricity",NA,"Yes","No",NA,"","Tier 3"
"2768",11004510761903,1,"Yes",NA,NA,"",NA,NA,18,1000,20000,1,1,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent does not have an energy bill",NA,NA,1000,"No","No",0,0,0,0,0,1,1,1,0,0,0,0,0,9,2,9,14,105,0,11,4,11,7,91,0,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","Someone not from power company",1,"No","No problems",NA,"Yes","No",NA,"","Tier 3"
"2769",11004510762001,1,"Yes",NA,NA,"",NA,NA,18,1000,0,1,1,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent does not have an energy bill",NA,NA,1000,"No","No",1,0,1,1,0,1,1,0,1,0,1,1,0,8,2,8,14,112,0,11,4,11,7,91,0,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","Someone not from power company",2,"No","Supply shortage/not enough hours of electricity",NA,"Yes","No",NA,"","Tier 3"
"2770",11004510762101,1,"No",1,"Cost of initial connection is too expensive","","Yes","6 months to 1 year",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"2771",11004510762301,1,"No",1,"Satisfied with current energy solution","","No",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"2772",11004510762302,1,"No",1,"Cost of initial connection is too expensive","","No",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"2773",11004510762303,1,"No",1,"Service Unreliable","","No",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"2774",11004510762501,1,"No",1,"Service Unreliable","","Yes","Up to 6 months",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"2775",11004510763101,1,"Yes",NA,NA,"",NA,NA,18,888,NA,NA,NA,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent does not have an energy bill",NA,NA,1000,"No","No",0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,2,7,154,0,12,2,10,14,84,0,"No back-up source","","No back-up source","","Call/Visit/SMS utility company (DISCO)","","No-one: we wait until power returns",NA,"Yes","Unpredictable interruptions",NA,"No","No",NA,"","Tier 2"
"2776",11004510763401,1,"Yes",NA,NA,"",NA,NA,15,5000,20000,0,0,"Energy company (NEPA/PHCN)","","Monthly","","No",NA,NA,NA,NA,"Fixed monthly fee","","Cash","Respondent does not have an energy bill",NA,NA,1000,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,4,15,14,61,0,"Dry-cell (non-rechargeable) battery/ Torch/ Flashlight","","No back-up source","","Call a local technician/local electrician/NEPA","","No-one: we wait until power returns",NA,"No","No problems",NA,"Yes","No",NA,"","Tier 3"
"2777",11006507780201,1,"No",5,"Grid is too far from household/not available","","No",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"2778",11006507780301,1,"No",5,"Grid is too far from household/not available","","No",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"2779",11006507780401,1,"No",5,"Grid is too far from household/not available","","No",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"2780",11006507780602,1,"No",5,"Grid is too far from household/not available","","No",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 1"
"2781",11006507780604,1,"No",5,"Grid is too far from household/not available","","No",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"2782",11006507780605,1,"No",5,"Grid is too far from household/not available","","Don't know",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"2783",11006507780607,1,"No",5,"Grid is too far from household/not available","","Don't know",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"2784",11006507780801,2,"No",5,"Grid is too far from household/not available","","No",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"2785",11006507781201,1,"No",5,"Grid is too far from household/not available","","No",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"2786",11006507781301,1,"No",5,"Grid is too far from household/not available","","No",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"2787",11006507781402,1,"No",5,"Grid is too far from household/not available","","No",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
"2788",11006507781702,1,"No",5,"Grid is too far from household/not available","","No",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0"
