"","hh_id","i_cookstove__id","i3","i4","i5","i6","i7","i8","i9","i10","i11","i12","i13a","i13b","i14__111","i14__1","i14__2","i14__3","i14__4","i14__5","i14__6","i14__7","i14__8","i14__9","i14__10","i14__11","i14__12","i15","i16","i16_oth","i17","i18","i19a","i19b","i20a","i20b","i21","i22","i23","i24","i25","i26","i27","i31__1","i31__2","i31__3","i31__4","i31__5","i31__6","i31__7","i31__8","i31__9","i32","i32_oth","i33","i35","i36a","i36b","interview__key","elc_aggr_tier","locality"
"3408",11011514948002,1,"Koresone Stove","Purchased, upfront","Wife/Spouse",2000,NA,"No","Emel",1800,NA,1,4,0,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In dwelling, in a sleeping area","",NA,NA,"Kerosene","Not applicable","Always available",NA,5,7,14,40,120,45,70,"No","No","No","No","Yes","No","No","No","No","Yes","","Yes","Yes",1000,NA,"64-38-31-60","Tier 3",1
"3409",11011515260104,1,"Manufactured Stove Traditional","Purchased, upfront","Head",1200,NA,"No","panteka",200,NA,1,3,1,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Charcoal","Not applicable","Always available",NA,5,7,21,20,40,60,140,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1800,NA,"05-05-84-52","Tier 2",1
"3410",11011515260604,1,"Koresone Stove","Purchased, upfront","Head",3000,NA,"No","iron",1000,NA,1,2,1,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Kerosene","Not applicable","Always available",NA,1,7,2,15,0,20,20,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1000,NA,"72-43-60-30","Tier 1",1
"3411",11011515260610,1,"Koresone Stove","Purchased, upfront","Wife/Spouse",2000,NA,"Yes","buterfly",500,NA,1,10,0,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a separate kitchen","",NA,NA,"Kerosene","Not applicable","Always available",NA,2,7,2,60,0,15,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1000,NA,"68-73-38-82","Tier 2",1
"3412",11011515260611,1,"Koresone Stove","Purchased, upfront","Head",1500,NA,"No","iron",500,NA,1,9,1,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Kerosene","Not applicable","Always available",NA,1,7,3,20,45,50,160,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1800,NA,"75-50-71-56","Tier 2",1
"3413",11011515260802,1,"Koresone Stove","Purchased, upfront","Wife/Spouse",4500,NA,"Yes","butterfly",800,NA,1,3,0,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In dwelling, in a sleeping area","",NA,NA,"Kerosene","Not applicable","Mostly available",NA,1,7,3,60,60,30,45,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1100,NA,"86-00-78-15","Tier 1",1
"3414",11011515260901,1,"Koresone Stove","Purchased, upfront","Head",3200,NA,"No","BUTTERFLY B669",3000,NA,1,3,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","Outdoors","",NA,NA,"Kerosene","Not applicable","Always available",NA,8,7,3,15,45,40,10,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1100,NA,"70-58-38-91","Tier 3",1
"3415",11011515260902,1,"LPG/Natural Gas Stove","Purchased, upfront","Head",7000,NA,"Yes","888",4000,NA,1,8,0,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In dwelling, in a sleeping area","",NA,NA,"LPG/cooking gas","Not applicable","Always available",NA,1,7,2,120,0,60,5,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1800,NA,"09-37-22-70","Tier 2",1
"3416",11011515261006,1,"LPG/Natural Gas Stove","Purchased, upfront","Head",13000,NA,"No","SAFIC",10000,NA,1,3,2,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In dwelling, NOT in sleeping area","",NA,NA,"LPG/cooking gas","Not applicable","Mostly available",NA,10,7,7,50,30,45,42,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",3800,NA,"37-68-13-84","Tier 3",1
"3417",11011515261402,1,"LPG/Natural Gas Stove","Purchased, upfront","Head",15000,NA,"No","VINIKIZ VTC122",10000,NA,2,5,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a separate kitchen","",NA,NA,"LPG/cooking gas","Not applicable","Always available",NA,3,7,3,45,30,40,5,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1920,NA,"35-97-38-15","Tier 2",1
"3418",11011515262205,1,"Koresone Stove","Purchased, upfront","Wife/Spouse",4000,NA,"Yes","butterfly",0,NA,1,11,0,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In dwelling, in a sleeping area","",NA,NA,"Kerosene","Not applicable","Always available",NA,2,7,2,60,0,60,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",2000,NA,"54-12-51-44","Tier 0",1
"3419",11011515262302,1,"Manufactured Stove Traditional","Purchased, upfront","Wife/Spouse",700,NA,"Yes","Panteka",300,NA,1,7,0,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","Outdoors","",NA,NA,"Charcoal","Not applicable","Always available",NA,6,7,2,35,0,40,25,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",800,NA,"27-87-21-47","Tier 2",1
"3420",11011515262302,2,"Electric Stove","Purchased, upfront","Wife/Spouse",4500,NA,"Yes","Hotter",3500,NA,1,5,0,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In dwelling, in a sleeping area","",NA,NA,"Electric","Not applicable","Sometimes available",NA,1,4,1,0,25,0,20,"No","No","No","No","No","No","No","No","Yes",NA,"","No",NA,1000,NA,"27-87-21-47","Tier 2",1
"3421",11011515262303,2,"Koresone Stove","Purchased, upfront","Head",2000,NA,"Yes","tiger",1500,NA,1,7,0,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In dwelling, in a sleeping area","",NA,NA,"Kerosene","Not applicable","Always available",NA,1,4,1,0,0,10,10,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",500,NA,"08-78-94-78","Tier 0",1
"3422",11011515262306,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,7,2,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood purchased","Not applicable","Mostly available",NA,20,5,5,45,0,0,30,"No","No","No","No","No","No","No","No","Yes",NA,"","No",NA,6000,NA,"70-89-56-37","Tier 3",1
"3423",11011515262306,2,"Koresone Stove","Purchased, upfront","Wife/Spouse",800,NA,"No","Butterfly",1500,NA,1,16,6,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a separate kitchen","",NA,NA,"Kerosene","Not applicable","Mostly available",NA,30,7,2,0,45,40,30,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",680,NA,"70-89-56-37","Tier 3",1
"3424",11011515262602,1,"LPG/Natural Gas Stove","Purchased, upfront","Head",5500,NA,"No","TOTAL T6OO",4500,NA,1,1,5,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a separate kitchen","",NA,NA,"LPG/cooking gas","Not applicable","Always available",NA,1,7,3,30,30,60,10,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1950,NA,"65-31-78-95","Tier 2",1
"3425",11011515262602,2,"Koresone Stove","Purchased, upfront","Head",2500,NA,"No","BUTTERFLY B10",2000,NA,1,10,2,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","Moveable","In a separate kitchen","",NA,NA,"Kerosene","Not applicable","Mostly available",NA,5,1,1,60,0,0,60,"No","No","No","No","No","No","No","No","Yes",NA,"","No",NA,900,NA,"65-31-78-95","Tier 2",1
"3426",11011515262602,3,"Manufactured Stove Traditional","Purchased, upfront","Head",1500,NA,"No","TRADITIONAL/LOCAL MADE CHARCOAL STOVE",1000,NA,1,1,2,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","Moveable","Outdoors","",NA,NA,"Charcoal","Not applicable","Always available",NA,5,0,0,0,0,0,0,"No","No","No","No","No","No","No","No","Yes",NA,"","No",NA,100,NA,"65-31-78-95","Tier 2",1
"3427",11011518104902,1,"LPG/Natural Gas Stove","Purchased, upfront","Head",7500,NA,"Yes","son",10000,NA,1,7,0,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In dwelling, in a sleeping area","",NA,NA,"LPG/cooking gas","Not applicable","Always available",NA,1,7,2,20,0,60,20,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",4500,NA,"94-87-33-91","Tier 3",1
"3428",11011518104906,1,"LPG/Natural Gas Stove","Purchased, upfront","Head",40000,NA,"No","RESPONDENT REFUSED TO SHOW ME",150000,NA,4,20,2,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In dwelling, NOT in sleeping area","",NA,NA,"LPG/cooking gas","Not applicable","Always available",NA,1,4,3,20,15,3,5,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",4000,NA,"50-18-31-99","Tier 3",1
"3429",11011518105104,1,"LPG/Natural Gas Stove","Purchased, upfront","Head",8000,NA,"No","OMAPEC",6000,NA,1,1,1,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a veranda (roofed platform with at least two open sides)","",NA,NA,"LPG/cooking gas","Not applicable","Always available",NA,1,7,2,0,25,60,20,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",2200,NA,"20-09-74-08","Tier 2",1
"3430",11011518105104,2,"Manufactured Stove Traditional","Purchased, upfront","Head",500,NA,"No","HAND MADE",200,NA,1,5,5,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In dwelling, in a sleeping area","","No",NA,"Charcoal","Not applicable","Always available",NA,10,7,1,30,0,0,30,"No","No","No","No","No","No","No","No","Yes",NA,"","No",NA,1000,NA,"20-09-74-08","Tier 2",1
"3431",11011518105501,1,"LPG/Natural Gas Stove","Purchased, upfront","Wife/Spouse",8500,NA,"No","LG 690",8500,NA,2,4,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a separate kitchen","",NA,NA,"LPG/cooking gas","Not applicable","Always available",NA,3,7,3,7,15,20,5,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",4800,NA,"73-66-99-75","Tier 3",1
"3432",11011518106401,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,6,0,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood purchased","Not applicable","Mostly available",NA,50,7,2,45,0,55,30,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",2000,NA,"96-46-55-74","Tier 2",1
"3433",11011518106401,2,"Koresone Stove","Purchased, upfront","Wife/Spouse",2000,NA,"No","Butterfly",2800,NA,1,5,5,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In dwelling, NOT in sleeping area","",NA,NA,"Kerosene","Not applicable","Sometimes available",NA,10,5,2,35,0,0,3,"No","No","No","No","No","No","No","No","Yes",NA,"","No",NA,700,NA,"96-46-55-74","Tier 2",1
"3434",11011518106403,1,"Manufactured Stove Traditional","Purchased, upfront","Wife/Spouse",2000,NA,"Yes","local",3500,NA,1,3,0,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Wood purchased","Charcoal","Mostly available","Mostly available",10,7,2,120,0,90,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",500,600,"54-01-61-54","Tier 2",1
"3435",11011518107401,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,30,0,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","Outdoors","",NA,NA,"Wood purchased","Not applicable","Always available",NA,15,7,2,60,0,120,7,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",6000,NA,"46-44-17-10","Tier 0",1
"3436",11011518107401,2,NA,NA,NA,NA,NA,NA,"",NA,"Yes",NA,6,3,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","Outdoors","",NA,NA,"Charcoal","Not applicable","Always available",NA,19,7,1,1,0,0,30,"No","No","No","No","No","No","No","No","Yes",NA,"","No",NA,400,NA,"46-44-17-10","Tier 0",1
"3437",11011518107401,3,"Koresone Stove","Purchased, upfront","Head",3000,NA,"Yes","tiger",1000,NA,1,3,5,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a separate kitchen","",NA,NA,"Kerosene","Not applicable","Mostly available",NA,2,3,1,0,1,0,1,"No","No","No","No","No","No","No","No","Yes",NA,"","No",NA,1650,NA,"46-44-17-10","Tier 0",1
"3438",11011518108103,1,"Koresone Stove","Purchased, upfront","Head",2500,NA,"No","BUTTERFLY",500,NA,1,2,1,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In dwelling, in a sleeping area","",NA,NA,"Kerosene","Not applicable","Always available",NA,2,5,2,30,0,40,5,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1100,NA,"06-30-97-12","Tier 2",1
"3439",11011518108503,1,"LPG/Natural Gas Stove","Purchased, upfront","Head",25000,NA,"Yes","son",15000,NA,4,2,7,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In dwelling, NOT in sleeping area","",NA,NA,"LPG/cooking gas","Not applicable","Always available",NA,1,7,3,120,30,60,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",5000,NA,"11-55-66-94","Tier 2",1
"3440",11011518108807,1,"Manufactured Stove Traditional","Purchased, upfront","Head",500,NA,"Yes","none",0,NA,1,8,0,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In dwelling, in a sleeping area","","No",NA,"Kerosene","Not applicable","Mostly available",NA,1,7,1,30,0,0,7,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",500,NA,"08-84-37-63","Tier 2",1
"3441",11011518108807,2,"Manufactured Stove Traditional","Receive for free",NA,NA,"Friend/ relative","Yes","don't know",0,NA,1,1,0,"No","No","No","No","No","No","No","No","No","No","Yes","No","No","Moveable","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Charcoal","Not applicable","Mostly available",NA,15,0,0,0,0,0,0,"No","No","No","No","No","No","No","No","Yes",NA,"","No",NA,50,NA,"08-84-37-63","Tier 2",1
"3442",11011518108905,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,9,2,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","Outdoors","",NA,NA,"Wood purchased","Not applicable","Always available",NA,4,7,3,30,20,120,20,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",6000,NA,"96-75-69-36","Tier 3",1
"3443",11011518108905,2,"Manufactured Stove Traditional","Purchased, upfront","Head",1000,NA,"Yes","888",500,NA,1,9,0,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","Outdoors","",NA,NA,"Charcoal","Not applicable","Always available",NA,10,6,2,30,60,0,1,"No","No","No","No","No","No","No","No","Yes",NA,"","No",NA,3000,NA,"96-75-69-36","Tier 3",1
"3444",11011518108906,1,"Koresone Stove","Purchased, upfront","Head",1500,NA,"No","Butterfly",1000,NA,1,8,0,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a separate kitchen","",NA,NA,"Kerosene","Not applicable","Mostly available",NA,10,7,2,50,0,45,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",800,NA,"66-28-71-01","Tier 3",1
"3445",11011518108906,2,NA,NA,NA,NA,NA,NA,"",NA,"Yes",NA,0,5,"No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","Moveable","In a veranda (roofed platform with at least two open sides)","",NA,NA,"Charcoal","Not applicable","Sometimes available",NA,30,5,1,20,0,0,30,"No","No","No","No","No","No","No","No","Yes",NA,"","No",NA,1500,NA,"66-28-71-01","Tier 3",1
"3446",11011518108911,1,NA,NA,NA,NA,NA,NA,"",NA,"Yes",NA,6,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","Outdoors","",NA,NA,"Charcoal","Not applicable","Always available",NA,3,7,3,15,20,25,10,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",4700,NA,"35-22-99-24","Tier 4",1
"3447",11011520780101,1,"Koresone Stove","Purchased, upfront","Head",7000,NA,"Yes","butterfly",7500,NA,1,10,0,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a separate kitchen","",NA,NA,"Kerosene","Not applicable","Always available",NA,3,7,3,30,45,60,15,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",3000,NA,"30-93-81-68","Tier 2",1
"3448",11011520780201,1,"Koresone Stove","Purchased, upfront","Wife/Spouse",4000,NA,"Yes","butterfly",2000,NA,1,5,5,"No","No","No","Yes","Yes","Yes","No","Yes","Yes","No","No","No","No","Fixed","In dwelling, NOT in sleeping area","",NA,NA,"Kerosene","Not applicable","Always available",NA,1,0,0,0,0,0,0,"No","No","No","No","No","No","No","No","Yes",NA,"","No",NA,950,NA,"54-56-36-97","Tier 4",1
"3449",11011520780201,2,"Electric Stove","Purchased, upfront","Head",7000,NA,"No","I dont know the model",3000,NA,2,1,5,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In dwelling, NOT in sleeping area","",NA,NA,"Electric","Not applicable","Always available",NA,1,7,2,120,0,60,15,"No","No","No","No","No","No","No","No","Yes",NA,"","No",NA,0,NA,"54-56-36-97","Tier 4",1
"3450",11011520780201,3,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,4,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In a separate kitchen","",NA,NA,"Wood purchased","Kerosene","Always available","Always available",2,7,7,300,0,0,30,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","No",1600,0,"54-56-36-97","Tier 4",1
"3451",11011520780301,1,"3-Stone/Open Fire Stove",NA,NA,NA,NA,NA,"",NA,NA,NA,2,11,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","Outdoors","",NA,NA,"Wood purchased","Kerosene","Always available","Always available",2,7,2,60,0,80,0,"No","Yes","No","No","No","No","No","No","No","Yes","","Yes","Yes",1000,1000,"42-65-81-87","Tier 3",1
"3452",11011520780301,2,"Koresone Stove","Purchased, upfront","Head",2000,NA,"No","no model",600,NA,1,5,11,"No","No","No","No","No","No","No","Yes","No","No","No","No","Yes","Moveable","In a separate kitchen","",NA,NA,"Kerosene","Not applicable","Always available",NA,2,0,0,0,0,0,0,"No","No","No","No","No","No","No","No","Yes",NA,"","No",NA,0,NA,"42-65-81-87","Tier 3",1
"3453",11011520780301,3,"Electric Stove","Purchased, upfront","Head",2500,NA,"No","o",300,NA,1,0,2,"No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","Moveable","In a separate kitchen","",NA,NA,"Electric","Not applicable","Mostly available",NA,2,7,5,30,60,0,7,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","No",0,NA,"42-65-81-87","Tier 3",1
"3454",11011520780705,1,"Koresone Stove","Purchased, upfront","Wife/Spouse",1800,NA,"Yes","Butterfly",900,NA,2,4,0,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In dwelling, NOT in sleeping area","",NA,NA,"Kerosene","Not applicable","Always available",NA,2,7,2,0,45,120,0,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1200,NA,"07-13-22-63","Tier 4",1
"3455",11011520780705,2,"Electric Stove","Purchased, upfront","Wife/Spouse",3500,NA,"Yes","Thermocool",3000,NA,1,1,3,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In dwelling, NOT in sleeping area","",NA,NA,"Electric","Not applicable","Always available",NA,3,7,1,60,0,0,15,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","No",0,NA,"07-13-22-63","Tier 4",1
"3456",11011520780802,1,"Koresone Stove","Purchased, upfront","Wife/Spouse",3500,NA,"No","it's green in colour four corner shape but the woman don't know the model and is not on the cookstove",1500,NA,1,4,0,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Moveable","In a separate kitchen","",NA,NA,"Kerosene","Not applicable","Always available",NA,1,7,2,60,0,60,10,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","Yes",1000,NA,"29-36-45-76","Tier 3",1
"3457",11011520780802,2,"Electric Stove","Purchased, upfront","Wife/Spouse",5000,NA,"No","No name on it and respondent don't know the model but is Rectangle in shape has two burner",4000,NA,2,2,0,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","Fixed","In a separate kitchen","",NA,NA,"Electric","Not applicable","Sometimes available",NA,2,6,2,60,0,60,30,"No","No","No","No","No","No","No","No","Yes",NA,"","Yes","No",0,NA,"29-36-45-76","Tier 3",1
