"","hh_id","b_start","b1","b2","b3","b4","b5","b6","b7","b8","b9","b10","b10_oth","b11","b11_oth","b12","b13__1","b13__2","b13__3","b13__4","b13__5","b13__6","b13__7","b13__8","b13__555","b13_oth","b14","b14_oth","b15","b16","b17__1","b17__2","b17__3","b17__555","b17_oth","b18","b19__1","b19__2","b19__555","b19_oth","b20__1","b20__2","b20__3","b20__4","b20__5","b20__6","b20__7","b20__8","b20__9","b20__10","b20__11","b20__12","b20__13","b20__555","b20_oth","b21","b22","b23","b24__1","b24__2","b24__3","b24__4","b24__5","b24__6","b24__7","b24__8","b24__9","b24__10","b24__11","b24__12","b24__555","b24_oth","elc_aggr_tier","locality","account_institution","informal_institution","loan","c2","i3","i19a","i33"
"3114",11006507780201,"2017-12-08T11:17:47",1,"Yes",NA,55,"Group of enclosed dwellings occupied by a single household",NA,"Yes",NA,3,"Stone and mud","","Corrugated iron sheet","","Cement floor","No","No","No","No","Yes","No","No","No","No","","Bore hole","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","Yes","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Commercial/Government Bank","No","3-Stone/Open Fire Stove","Wood purchased","Yes"
"3115",11006507780301,"2017-12-09T03:33:30",1,"Yes",NA,35,"Group of enclosed dwellings occupied by a single household",NA,"Yes",NA,2,"Mud bricks (traditional)","","Corrugated iron sheet","","Cement floor","No","No","No","No","Yes","No","No","No","No","","Well/spring protected","","No","Yes","Yes","No","No","No",NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,"Commercial Bank",NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood collected","Yes"
"3116",11006507780401,"2017-12-09T02:34:36",1,"Yes",NA,35,"Group of enclosed dwellings occupied by a single household",NA,"Yes",NA,4,"Mud bricks (traditional)","","Corrugated iron sheet","","Cement floor","No","No","No","No","Yes","No","No","No","No","","Bore hole","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood purchased","Yes"
"3117",11006507780602,"2017-12-09T03:43:35",1,"Yes",NA,42,"Group of enclosed dwellings with multiple households",8,"Yes",NA,2,"Mud bricks (traditional)","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Bore hole","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 1",0,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood collected","Yes"
"3118",11006507780602,"2017-12-09T03:43:35",1,"Yes",NA,42,"Group of enclosed dwellings with multiple households",8,"Yes",NA,2,"Mud bricks (traditional)","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Bore hole","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 1",0,NA,NA,"Relative/Friend/Neighbor","No","Manufactured Stove Traditional","Charcoal","No"
"3119",11006507780604,"2017-12-08T11:07:04",1,"Yes",NA,70,"Group of enclosed dwellings with multiple households",8,"Yes",NA,4,"Mud bricks (traditional)","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Bore hole","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Cannot get a loan/credit","No","3-Stone/Open Fire Stove","Wood collected","Yes"
"3120",11006507780605,"2017-12-08T11:10:41",1,"Yes",NA,35,"Group of enclosed dwellings with multiple households",8,"Yes",NA,3,"Mud bricks (traditional)","","Corrugated iron sheet","","Dirt/Mud/Dung","No","No","No","No","Yes","No","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","Yes","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Business Firm","No","3-Stone/Open Fire Stove","Wood purchased","Yes"
"3121",11006507780607,"2017-12-09T02:45:03",1,"Yes",NA,40,"Group of enclosed dwellings with multiple households",8,"Yes",NA,2,"Mud bricks (traditional)","","Corrugated iron sheet","","Dirt/Mud/Dung","No","No","No","No","Yes","No","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"NGO","No","3-Stone/Open Fire Stove","Wood collected","Yes"
"3122",11006507780607,"2017-12-09T02:45:03",1,"Yes",NA,40,"Group of enclosed dwellings with multiple households",8,"Yes",NA,2,"Mud bricks (traditional)","","Corrugated iron sheet","","Dirt/Mud/Dung","No","No","No","No","Yes","No","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"NGO","No",NA,"Charcoal","No"
"3123",11006507780801,"2017-12-09T01:25:45",2,"Yes",NA,20,"Group of enclosed dwellings with multiple households",2,"Yes",NA,2,"Mud bricks (traditional)","","Corrugated iron sheet","","Cement floor","No","No","No","No","Yes","No","No","No","No","","Well/spring protected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Cannot get a loan/credit","No","3-Stone/Open Fire Stove","Crop Residue/Plant Biomass","Yes"
"3124",11006507781201,"2017-12-09T03:40:19",1,"Yes",NA,16,"A single house occupied by one household",NA,"Yes",NA,2,"Mud bricks (traditional)","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Cannot get a loan/credit","No","3-Stone/Open Fire Stove","Wood collected","Yes"
"3125",11006507781301,"2017-12-08T11:30:00",1,"Yes",NA,47,"Group of enclosed dwellings occupied by a single household",NA,"Yes",NA,4,"Mud bricks (traditional)","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood collected","Yes"
"3126",11006507781402,"2017-12-09T01:27:58",1,"Yes",NA,1,"Group of enclosed dwellings with multiple households",2,"Yes",NA,1,"Mud bricks (traditional)","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Bore hole","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Crop Residue/Plant Biomass","Yes"
"3127",11006507781702,"2017-12-09T03:09:14",1,"Yes",NA,2,"Group of enclosed dwellings with multiple households",2,"Yes",NA,2,"Blocks, plastered with cement","","Corrugated iron sheet","","Cement floor","No","No","No","No","Yes","No","No","No","No","","Bore hole","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Crop Residue/Plant Biomass","Yes"
"3128",11006507782101,"2017-12-09T02:12:45",1,"Yes",NA,20,"A single house occupied by one household",NA,"Yes",NA,4,"Mud bricks (traditional)","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Well/spring protected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood purchased","Yes"
"3129",11006507782401,"2017-12-08T11:03:12",3,"Yes",NA,21,"Group of enclosed dwellings occupied by a single household",NA,"Yes",NA,4,"Mud bricks (traditional)","","Corrugated iron sheet","","Cement floor","No","No","No","No","Yes","No","No","No","No","","Bore hole","","No","No",NA,NA,NA,NA,NA,"Yes","Yes","No","No","","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,"Group Savings (Rotational)","Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood collected","Yes"
"3130",11006513520301,"2017-12-10T05:14:17",1,"Yes",NA,70,"Group of enclosed dwellings with multiple households",12,"Yes",NA,4,"Blocks, plastered with cement","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"Yes","No","Yes","No","","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",1,NA,"Group Savings (One-Time Disbursement)","Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood purchased","Yes"
"3131",11006513520402,"2017-12-10T05:19:04",1,"Yes",NA,25,"Group of enclosed dwellings with multiple households",6,"Yes",NA,3,"Mud bricks (traditional)","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Bore hole","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",1,NA,NA,"Cannot get a loan/credit","No","3-Stone/Open Fire Stove","Wood purchased","Yes"
"3132",11006513520404,"2017-12-10T04:19:32",1,"Yes",NA,35,"Group of enclosed dwellings with multiple households",6,"Yes",NA,2,"Mud bricks (traditional)","","Corrugated iron sheet","","Cement floor","No","No","No","No","Yes","No","No","No","No","","Bore hole","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",1,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood purchased","Yes"
"3133",11006513520701,"2017-12-10T03:11:49",1,"Yes",NA,40,"Group of enclosed dwellings with multiple households",6,"Yes",NA,4,"Mud bricks (traditional)","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",1,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood purchased","Yes"
"3134",11006513520702,"2017-12-10T03:56:31",1,"Yes",NA,40,"Group of enclosed dwellings with multiple households",6,"Yes",NA,3,"Blocks, plastered with cement","","Corrugated iron sheet","","Cement floor","No","No","No","No","Yes","No","No","No","No","","Bore hole","","No","No",NA,NA,NA,NA,NA,"Yes","Yes","No","No","","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",1,NA,"Group Savings (Rotational)","Commercial/Government Bank","No","3-Stone/Open Fire Stove","Wood collected","Yes"
"3135",11006513520706,"2017-12-10T01:57:03",1,"Yes",NA,25,"Group of enclosed dwellings with multiple households",6,"No","Free",1,"Blocks, plastered with cement","","Corrugated iron sheet","","Cement floor","No","No","No","No","Yes","No","No","No","No","","Bore hole","","No","Yes","Yes","No","No","No",NA,"Yes","Yes","No","No","","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",1,"Commercial Bank","Group Savings (Rotational)","Commercial/Government Bank","No","3-Stone/Open Fire Stove","Wood collected","Yes"
"3136",11006513520706,"2017-12-10T01:57:03",1,"Yes",NA,25,"Group of enclosed dwellings with multiple households",6,"No","Free",1,"Blocks, plastered with cement","","Corrugated iron sheet","","Cement floor","No","No","No","No","Yes","No","No","No","No","","Bore hole","","No","Yes","Yes","No","No","No",NA,"Yes","Yes","No","No","","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",1,"Commercial Bank","Group Savings (Rotational)","Commercial/Government Bank","No","Koresone Stove","Kerosene","Yes"
"3137",11006513520901,"2017-12-10T04:37:24",1,"Yes",NA,40,"Group of enclosed dwellings with multiple households",6,"Yes",NA,2,"Mud bricks (traditional)","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Bore hole","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",1,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood purchased","Yes"
"3138",11006513520905,"2017-12-10T06:41:39",2,"Yes",NA,22,"Group of enclosed dwellings with multiple households",6,"Yes",NA,2,"Mud bricks (traditional)","","Wood and mud","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",1,NA,NA,"Relative/Friend/Neighbor","No","Manufactured Stove Traditional","Wood purchased","Yes"
"3139",11006513521001,"2017-12-10T01:46:34",2,"Yes",NA,30,"Group of enclosed dwellings with multiple households",2,"Yes",NA,4,"Mud bricks (traditional)","","Corrugated iron sheet","","Cement floor","No","No","No","No","Yes","No","No","No","No","","Well/spring protected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",1,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood purchased","Yes"
"3140",11006513521101,"2017-12-10T03:23:32",1,"Yes",NA,40,"Group of enclosed dwellings occupied by a single household",NA,"Yes",NA,4,"Blocks, plastered with cement","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",1,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood purchased","Yes"
"3141",11006513521201,"2017-12-10T03:24:21",1,"Yes",NA,20,"A single house occupied by one household",NA,"Yes",NA,3,"Mud bricks (traditional)","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Bore hole","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",1,NA,NA,"Cannot get a loan/credit","No","3-Stone/Open Fire Stove","Wood purchased","Yes"
"3142",11006513521401,"2017-12-10T01:31:51",1,"Yes",NA,60,"Group of enclosed dwellings with multiple households",3,"Yes",NA,4,"Mud bricks (traditional)","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Well/spring unprotected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",1,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood purchased","Yes"
"3143",11006513522201,"2017-12-10T02:49:06",1,"Yes",NA,30,"Group of enclosed dwellings with multiple households",3,"Yes",NA,2,"Mud bricks (traditional)","","Corrugated iron sheet","","Cement floor","No","No","No","No","Yes","No","No","No","No","","Bore hole","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",1,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood purchased","Yes"
"3144",11006513522302,"2017-12-10T01:33:04",1,"Yes",NA,38,"Group of enclosed dwellings with multiple households",5,"Yes",NA,3,"Mud bricks (traditional)","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Bore hole","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",1,NA,NA,"Microfinance Instituion","No","3-Stone/Open Fire Stove","Wood purchased","Yes"
"3145",11007505260201,"2017-11-28T07:00:05-05:00",2,"Yes",NA,80,"Group of enclosed dwellings with multiple households",4,"Yes",NA,4,"Blocks, unplastered","","Corrugated iron sheet","","Dirt/Mud/Dung","No","No","No","No","Yes","No","No","No","No","","Well/spring protected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 3",0,NA,NA,"Relative/Friend/Neighbor","Yes","3-Stone/Open Fire Stove","Wood collected","Yes"
"3146",11007505260202,"2017-11-17T05:17:45-05:00",2,"Yes",NA,40,"A house occupied by multiple households",8,"No","Free",1,"Blocks, unplastered","","Corrugated iron sheet","","Dirt/Mud/Dung","No","No","No","No","No","Yes","No","No","No","","Bore hole","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood collected","Yes"
"3147",11007505260202,"2017-11-17T05:17:45-05:00",2,"Yes",NA,40,"A house occupied by multiple households",8,"No","Free",1,"Blocks, unplastered","","Corrugated iron sheet","","Dirt/Mud/Dung","No","No","No","No","No","Yes","No","No","No","","Bore hole","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Relative/Friend/Neighbor","No","Manufactured Stove Traditional","Charcoal","Yes"
"3148",11007505260701,"2017-11-17T06:04:25-05:00",1,"Yes",NA,11,"A single house occupied by one household",NA,"Yes",NA,8,"Blocks, plastered with cement","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Well/spring protected","","No","Yes","Yes","No","No","No",NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","our husband  refuses us from collecting  a loan  or borrowing rights from the day one","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 2",0,"Commercial Bank",NA,"Other","Yes","3-Stone/Open Fire Stove","Wood collected","Yes"
"3149",11007505260901,"2017-11-18T02:55:49-05:00",1,"Yes",NA,20,"A single house occupied by one household",NA,"Yes",NA,6,"Blocks, plastered with cement","","Corrugated iron sheet","","Cement floor","No","Yes","No","No","No","No","No","No","No","","Well/spring protected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood purchased","Yes"
"3150",11007505261301,"2017-11-18T04:22:23-05:00",1,"Yes",NA,20,"A single house occupied by one household",NA,"Yes",NA,7,"Blocks, plastered with cement","","Corrugated iron sheet","","Cement floor","No","No","No","No","No","Yes","No","No","No","","Well/spring protected","","No","No",NA,NA,NA,NA,NA,"No",NA,NA,NA,"","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Tier 0",0,NA,NA,"Relative/Friend/Neighbor","No","3-Stone/Open Fire Stove","Wood purchased","Yes"
